port|group|channel
4816|RFQ-SLV4-AMP1|RFQ1-SLV4-AMP1:IAnodeMes
4816|RFQ-SLV4-AMP1|RFQ1-SLV4-AMP1:IfilMes
4816|RFQ-SLV4-AMP1|RFQ1-SLV4-AMP1:IG1Mes
4816|RFQ-SLV4-AMP1|RFQ1-SLV4-AMP1:IG2Mes
4816|RFQ-SLV4-AMP1|RFQ1-SLV4-AMP1:StateMbb
4816|RFQ-SLV4-AMP1|RFQ1-SLV4-AMP1:StateMbb.B2
4816|RFQ-SLV4-AMP1|RFQ1-SLV4-AMP1:TDisMes
4816|RFQ-SLV4-AMP1|RFQ1-SLV4-AMP1:TeauDisMes
4816|RFQ-SLV4-AMP1|RFQ1-SLV4-AMP1:TEauTubMes
4816|RFQ-SLV4-AMP1|RFQ1-SLV4-AMP1:TinChMes
4816|RFQ-SLV4-AMP1|RFQ1-SLV4-AMP1:ToutChMes
4816|RFQ-SLV4-AMP1|RFQ1-SLV4-AMP1:V1Mes
4816|RFQ-SLV4-AMP1|RFQ1-SLV4-AMP1:V2Mes
4816|RFQ-SLV4-AMP1|RFQ1-SLV4-AMP1:VAnodeMes
4816|RFQ-SLV4-AMP1|RFQ1-SLV4-AMP1:VG1Mes
4816|RFQ-SLV4-AMP1|RFQ1-SLV4-AMP1:VG2Mes
4816|RFQ-SLV4-AMP1|RFQ1-SLV4-AMP1:WIncCpMes
4816|RFQ-SLV4-AMP1|RFQ1-SLV4-AMP1:WIncMes
4816|RFQ-SLV4-AMP1|RFQ1-SLV4-AMP1:WRefCpMes
4816|RFQ-SLV4-AMP1|RFQ1-SLV4-AMP1:WRefMes
4816|RFQ-THERM|RFQ1-THERM:BEchT3Mes
4816|RFQ-THERM|RFQ1-THERM:BEchV3Mes
4816|RFQ-THERM|RFQ1-THERM:BLamT2Mes
4816|RFQ-THERM|RFQ1-THERM:BLamT5Mes
4816|RFQ-THERM|RFQ1-THERM:BLamV2Mes
4816|RFQ-THERM|RFQ1-THERM:BTubT1Mes
4816|RFQ-THERM|RFQ1-THERM:BTubT4Mes
4816|RFQ-THERM|RFQ1-THERM:BTubV1Mes
4816|RFQ1-PICKUP|RFQ1-PKP:ArchEnable
4816|RFQ1-PICKUP|RFQ1-PKP-01:Etyp
4816|RFQ1-PICKUP|RFQ1-PKP-01:Moy
4816|RFQ1-PICKUP|RFQ1-PKP-01:VAct
4816|RFQ1-PICKUP|RFQ1-PKP-02:Etyp
4816|RFQ1-PICKUP|RFQ1-PKP-02:Moy
4816|RFQ1-PICKUP|RFQ1-PKP-02:VAct
4816|RFQ1-PICKUP|RFQ1-PKP-03:Etyp
4816|RFQ1-PICKUP|RFQ1-PKP-03:Moy
4816|RFQ1-PICKUP|RFQ1-PKP-03:VAct
4816|RFQ1-PICKUP|RFQ1-PKP-04:Etyp
4816|RFQ1-PICKUP|RFQ1-PKP-04:Moy
4816|RFQ1-PICKUP|RFQ1-PKP-04:VAct
4816|RFQ1-PICKUP|RFQ1-PKP-05:Etyp
4816|RFQ1-PICKUP|RFQ1-PKP-05:Moy
4816|RFQ1-PICKUP|RFQ1-PKP-05:VAct
4816|RFQ1-PICKUP|RFQ1-PKP-06:Etyp
4816|RFQ1-PICKUP|RFQ1-PKP-06:Moy
4816|RFQ1-PICKUP|RFQ1-PKP-06:VAct
4816|RFQ1-PICKUP|RFQ1-PKP-07:Etyp
4816|RFQ1-PICKUP|RFQ1-PKP-07:Moy
4816|RFQ1-PICKUP|RFQ1-PKP-07:VAct
4816|RFQ1-PICKUP|RFQ1-PKP-08:Etyp
4816|RFQ1-PICKUP|RFQ1-PKP-08:Moy
4816|RFQ1-PICKUP|RFQ1-PKP-08:VAct
4816|RFQ1-PICKUP|RFQ1-PKP-09:Etyp
4816|RFQ1-PICKUP|RFQ1-PKP-09:Moy
4816|RFQ1-PICKUP|RFQ1-PKP-09:VAct
4816|RFQ1-PICKUP|RFQ1-PKP-10:Etyp
4816|RFQ1-PICKUP|RFQ1-PKP-10:Moy
4816|RFQ1-PICKUP|RFQ1-PKP-10:VAct
4816|RFQ1-PICKUP|RFQ1-PKP-11:Etyp
4816|RFQ1-PICKUP|RFQ1-PKP-11:Moy
4816|RFQ1-PICKUP|RFQ1-PKP-11:VAct
4816|RFQ1-PICKUP|RFQ1-PKP-12:Etyp
4816|RFQ1-PICKUP|RFQ1-PKP-12:Moy
4816|RFQ1-PICKUP|RFQ1-PKP-12:VAct
4816|RFQ1-PICKUP|RFQ1-PKP-13:Etyp
4816|RFQ1-PICKUP|RFQ1-PKP-13:Moy
4816|RFQ1-PICKUP|RFQ1-PKP-13:VAct
4816|RFQ1-PICKUP|RFQ1-PKP-14:Etyp
4816|RFQ1-PICKUP|RFQ1-PKP-14:Moy
4816|RFQ1-PICKUP|RFQ1-PKP-14:VAct
4816|RFQ1-PICKUP|RFQ1-PKP-15:Etyp
4816|RFQ1-PICKUP|RFQ1-PKP-15:Moy
4816|RFQ1-PICKUP|RFQ1-PKP-15:VAct
4816|RFQ1-PICKUP|RFQ1-PKP-16:Etyp
4816|RFQ1-PICKUP|RFQ1-PKP-16:Moy
4816|RFQ1-PICKUP|RFQ1-PKP-16:VAct
4816|RFQ1-PICKUP|RFQ1-PKP:ArchEnable
4816|RFQ1-PICKUP|RFQ1-PKP:Comment
4816|RFQ1-PICKUP|RFQ1-PKP:TrigMes
4816|RFQ1-PICKUP-LLRF|LINA-PKUP01-CAV1:Llrf.UCI
4816|RFQ1-PICKUP-LLRF|LINA-PKUP01-CAV1:Llrf.UCQ
4816|RFQ1-PICKUP-LLRF|LINA-PKUP01-CAV1:Llrf.UII
4816|RFQ1-PICKUP-LLRF|LINA-PKUP01-CAV1:Llrf.UIQ
4816|RFQ1-PICKUP-LLRF|LINA-PKUP02-CAV1:Llrf.UCI
4816|RFQ1-PICKUP-LLRF|LINA-PKUP02-CAV1:Llrf.UCQ
4816|RFQ1-PICKUP-LLRF|LINA-PKUP02-CAV1:Llrf.UII
4816|RFQ1-PICKUP-LLRF|LINA-PKUP02-CAV1:Llrf.UIQ
4816|RFQ1-PICKUP-LLRF|LINA-PKUP03-CAV1:Llrf.UCI
4816|RFQ1-PICKUP-LLRF|LINA-PKUP03-CAV1:Llrf.UCQ
4816|RFQ1-PICKUP-LLRF|LINA-PKUP03-CAV1:Llrf.UII
4816|RFQ1-PICKUP-LLRF|LINA-PKUP03-CAV1:Llrf.UIQ
4816|RFQ1-PICKUP-LLRF|LINA-PKUP04-CAV1:Llrf.UCI
4816|RFQ1-PICKUP-LLRF|LINA-PKUP04-CAV1:Llrf.UCQ
4816|RFQ1-PICKUP-LLRF|LINA-PKUP04-CAV1:Llrf.UII
4816|RFQ1-PICKUP-LLRF|LINA-PKUP04-CAV1:Llrf.UIQ
4816|RFQ1-PICKUP-LLRF|LINA-PKUP05-CAV1:Llrf.UCI
4816|RFQ1-PICKUP-LLRF|LINA-PKUP05-CAV1:Llrf.UCQ
4816|RFQ1-PICKUP-LLRF|LINA-PKUP05-CAV1:Llrf.UII
4816|RFQ1-PICKUP-LLRF|LINA-PKUP05-CAV1:Llrf.UIQ
4816|RFQ1-PICKUP-LLRF|LINA-PKUP06-CAV1:Llrf.UCI
4816|RFQ1-PICKUP-LLRF|LINA-PKUP06-CAV1:Llrf.UCQ
4816|RFQ1-PICKUP-LLRF|LINA-PKUP06-CAV1:Llrf.UII
4816|RFQ1-PICKUP-LLRF|LINA-PKUP06-CAV1:Llrf.UIQ
4816|RFQ1-PICKUP-LLRF|LINA-PKUP07-CAV1:Llrf.UCI
4816|RFQ1-PICKUP-LLRF|LINA-PKUP07-CAV1:Llrf.UCQ
4816|RFQ1-PICKUP-LLRF|LINA-PKUP07-CAV1:Llrf.UII
4816|RFQ1-PICKUP-LLRF|LINA-PKUP07-CAV1:Llrf.UIQ
4816|RFQ1-PICKUP-LLRF|LINA-PKUP08-CAV1:Llrf.UCI
4816|RFQ1-PICKUP-LLRF|LINA-PKUP08-CAV1:Llrf.UCQ
4816|RFQ1-PICKUP-LLRF|LINA-PKUP08-CAV1:Llrf.UII
4816|RFQ1-PICKUP-LLRF|LINA-PKUP08-CAV1:Llrf.UIQ
4816|RFQ1LME-VIDE|LME-EV1-VI50:State
4816|RFQ1LME-VIDE|LME-EV1:JP1Mes
4816|RFQ1LME-VIDE|LME-EV1:JP2Mes
4816|RFQ1LME-VIDE|LME-EV1:JS1Mes
4816|RFQ1LME-VIDE|LME-EV1:JS2Mes
4816|RFQ1LME-VIDE|LME-EV1:JS3Mes
4816|RFQ1LME-VIDE|LME-EV1:JS4Mes
4816|RFQ1LME-VIDE|RFQ1-EV1-VA1:State
4816|RFQ1LME-VIDE|RFQ1-EV1-VI40:State
4816|RFQ1LME-VIDE|RFQ1-EV1-VP1:State
4816|RFQ1LME-VIDE|RFQ1-EV1:JP1Mes
4816|RFQ1LME-VIDE|RFQ1-EV1:JS1Mes
4816|SdP|LME-SDP-SCINF:DeltaTemp
4816|SdP|LME-SDP-SCSUP:DeltaTemp
4816|SdP|LME-SDP21-HT:ComCtrlAlarm
4816|SdP|LME-SDP21-HT:MESUREHT1
4816|SdP|LME-SDP21-HT:MESUREHT2
4816|SdP|LME-SDP21-HT:MESURESOMME
4816|SdP|LME-SDP21-HT:OscilloMesDeltaTrigVPMax
4816|SdP|LME-SDP21-HT:OscilloMesDeltaTrigVPMin
4816|SdP|LME-SDP21-HT:OscilloMesDeltaVPMaxVPMin
4816|VXSTAT|iocVMELME:caChannels
4816|VXSTAT|iocVMELME:caClients
4816|VXSTAT|iocVMELME:caLinksDiscon
4816|VXSTAT|iocVMELME:cpuUsedPercent
4816|VXSTAT|iocVMELME:fdUsedPercent
4816|VXSTAT|iocVMELME:memoryUsedPercent
4817|LABO-LB1-BPM|LABO-LB1-BPM1:Bpm.AMP_REF
4817|LABO-LB1-BPM|LABO-LB1-BPM1:Bpm.AMP_VECTORSUM
4817|LABO-LB1-BPM|LABO-LB1-BPM1:Bpm.ELLIPTICITY
4817|LABO-LB1-BPM|LABO-LB1-BPM1:Bpm.PHA_REF
4817|LABO-LB1-BPM|LABO-LB1-BPM1:Bpm.PHA_VECTORSUM
4817|LABO-LB1-BPM|LABO-LB1-BPM1:Bpm.POSITION_X
4817|LABO-LB1-BPM|LABO-LB1-BPM1:Bpm.POSITION_Y
4817|LABO-LB1-BPM|LABO-LB1-BPM2:Bpm.AMP_REF
4817|LABO-LB1-BPM|LABO-LB1-BPM2:Bpm.AMP_VECTORSUM
4817|LABO-LB1-BPM|LABO-LB1-BPM2:Bpm.ELLIPTICITY
4817|LABO-LB1-BPM|LABO-LB1-BPM2:Bpm.PHA_REF
4817|LABO-LB1-BPM|LABO-LB1-BPM2:Bpm.PHA_VECTORSUM
4817|LABO-LB1-BPM|LABO-LB1-BPM2:Bpm.POSITION_X
4817|LABO-LB1-BPM|LABO-LB1-BPM2:Bpm.POSITION_Y
4817|LABO-LB1-BPM|LB1-BPM-CALIB:LectureRefH1
4817|LABO-LB1-BPM|LB1-BPM-CALIB:LectureRefH2
4817|LABO-LB1-BPM|LB1-BPM-CALIB:LectureRefRF
4817|LABO-LB1-BPM|LB1-BPM-CALIB:LectureTemp1
4817|LABO-LB1-BPM|LB1-BPM-CALIB:LectureTemp2
4817|LABO-LB1-BPM|LB1-BPM-CALIB:LectureTemp3
4817|LABO-LB1-BPM|LB1-BPM-CALIB:LectureTension12V
4817|LINA-BPM011|LINA-BPM011:Bpm.AMPX1
4817|LINA-BPM011|LINA-BPM011:Bpm.AMPX2
4817|LINA-BPM011|LINA-BPM011:Bpm.AMPY1
4817|LINA-BPM011|LINA-BPM011:Bpm.AMPY2
4817|LINA-BPM011|LINA-BPM011:Bpm.AMP_REF
4817|LINA-BPM011|LINA-BPM011:Bpm.AMP_VECTORSUM
4817|LINA-BPM011|LINA-BPM011:Bpm.ELLIPTICITY
4817|LINA-BPM011|LINA-BPM011:Bpm.PHA_DIFF_X1
4817|LINA-BPM011|LINA-BPM011:Bpm.PHA_DIFF_X2
4817|LINA-BPM011|LINA-BPM011:Bpm.PHA_DIFF_Y1
4817|LINA-BPM011|LINA-BPM011:Bpm.PHA_DIFF_Y2
4817|LINA-BPM011|LINA-BPM011:Bpm.PHA_REF
4817|LINA-BPM011|LINA-BPM011:Bpm.PHA_VECTORSUM
4817|LINA-BPM011|LINA-BPM011:Bpm.POSITION_X
4817|LINA-BPM011|LINA-BPM011:Bpm.POSITION_Y
4817|LINA-BPM011|LINA-BPM011:Bpm.REF_SEL
4817|LINA-BPM021|LINA-BPM021:Bpm.AMPX1
4817|LINA-BPM021|LINA-BPM021:Bpm.AMPX2
4817|LINA-BPM021|LINA-BPM021:Bpm.AMPY1
4817|LINA-BPM021|LINA-BPM021:Bpm.AMPY2
4817|LINA-BPM021|LINA-BPM021:Bpm.AMP_REF
4817|LINA-BPM021|LINA-BPM021:Bpm.AMP_VECTORSUM
4817|LINA-BPM021|LINA-BPM021:Bpm.ELLIPTICITY
4817|LINA-BPM021|LINA-BPM021:Bpm.PHA_DIFF_X1
4817|LINA-BPM021|LINA-BPM021:Bpm.PHA_DIFF_X2
4817|LINA-BPM021|LINA-BPM021:Bpm.PHA_DIFF_Y1
4817|LINA-BPM021|LINA-BPM021:Bpm.PHA_DIFF_Y2
4817|LINA-BPM021|LINA-BPM021:Bpm.PHA_REF
4817|LINA-BPM021|LINA-BPM021:Bpm.PHA_VECTORSUM
4817|LINA-BPM021|LINA-BPM021:Bpm.POSITION_X
4817|LINA-BPM021|LINA-BPM021:Bpm.POSITION_Y
4817|LINA-BPM021|LINA-BPM021:Bpm.REF_SEL
4817|LINA-BPM031|LINA-BPM031:Bpm.AMPX1
4817|LINA-BPM031|LINA-BPM031:Bpm.AMPX2
4817|LINA-BPM031|LINA-BPM031:Bpm.AMPY1
4817|LINA-BPM031|LINA-BPM031:Bpm.AMPY2
4817|LINA-BPM031|LINA-BPM031:Bpm.AMP_REF
4817|LINA-BPM031|LINA-BPM031:Bpm.AMP_VECTORSUM
4817|LINA-BPM031|LINA-BPM031:Bpm.ELLIPTICITY
4817|LINA-BPM031|LINA-BPM031:Bpm.PHA_DIFF_X1
4817|LINA-BPM031|LINA-BPM031:Bpm.PHA_DIFF_X2
4817|LINA-BPM031|LINA-BPM031:Bpm.PHA_DIFF_Y1
4817|LINA-BPM031|LINA-BPM031:Bpm.PHA_DIFF_Y2
4817|LINA-BPM031|LINA-BPM031:Bpm.PHA_REF
4817|LINA-BPM031|LINA-BPM031:Bpm.PHA_VECTORSUM
4817|LINA-BPM031|LINA-BPM031:Bpm.POSITION_X
4817|LINA-BPM031|LINA-BPM031:Bpm.POSITION_Y
4817|LINA-BPM031|LINA-BPM031:Bpm.REF_SEL
4817|LINA-BPM041|LINA-BPM041:Bpm.AMPX1
4817|LINA-BPM041|LINA-BPM041:Bpm.AMPX2
4817|LINA-BPM041|LINA-BPM041:Bpm.AMPY1
4817|LINA-BPM041|LINA-BPM041:Bpm.AMPY2
4817|LINA-BPM041|LINA-BPM041:Bpm.AMP_REF
4817|LINA-BPM041|LINA-BPM041:Bpm.AMP_VECTORSUM
4817|LINA-BPM041|LINA-BPM041:Bpm.ELLIPTICITY
4817|LINA-BPM041|LINA-BPM041:Bpm.PHA_DIFF_X1
4817|LINA-BPM041|LINA-BPM041:Bpm.PHA_DIFF_X2
4817|LINA-BPM041|LINA-BPM041:Bpm.PHA_DIFF_Y1
4817|LINA-BPM041|LINA-BPM041:Bpm.PHA_DIFF_Y2
4817|LINA-BPM041|LINA-BPM041:Bpm.PHA_REF
4817|LINA-BPM041|LINA-BPM041:Bpm.PHA_VECTORSUM
4817|LINA-BPM041|LINA-BPM041:Bpm.POSITION_X
4817|LINA-BPM041|LINA-BPM041:Bpm.POSITION_Y
4817|LINA-BPM041|LINA-BPM041:Bpm.REF_SEL
4817|LINA-BPM051|LINA-BPM051:Bpm.AMPX1
4817|LINA-BPM051|LINA-BPM051:Bpm.AMPX2
4817|LINA-BPM051|LINA-BPM051:Bpm.AMPY1
4817|LINA-BPM051|LINA-BPM051:Bpm.AMPY2
4817|LINA-BPM051|LINA-BPM051:Bpm.AMP_REF
4817|LINA-BPM051|LINA-BPM051:Bpm.AMP_VECTORSUM
4817|LINA-BPM051|LINA-BPM051:Bpm.ELLIPTICITY
4817|LINA-BPM051|LINA-BPM051:Bpm.PHA_DIFF_X1
4817|LINA-BPM051|LINA-BPM051:Bpm.PHA_DIFF_X2
4817|LINA-BPM051|LINA-BPM051:Bpm.PHA_DIFF_Y1
4817|LINA-BPM051|LINA-BPM051:Bpm.PHA_DIFF_Y2
4817|LINA-BPM051|LINA-BPM051:Bpm.PHA_REF
4817|LINA-BPM051|LINA-BPM051:Bpm.PHA_VECTORSUM
4817|LINA-BPM051|LINA-BPM051:Bpm.POSITION_X
4817|LINA-BPM051|LINA-BPM051:Bpm.POSITION_Y
4817|LINA-BPM051|LINA-BPM051:Bpm.REF_SEL
4817|LINA-BPM061|LINA-BPM061:Bpm.AMPX1
4817|LINA-BPM061|LINA-BPM061:Bpm.AMPX2
4817|LINA-BPM061|LINA-BPM061:Bpm.AMPY1
4817|LINA-BPM061|LINA-BPM061:Bpm.AMPY2
4817|LINA-BPM061|LINA-BPM061:Bpm.AMP_REF
4817|LINA-BPM061|LINA-BPM061:Bpm.AMP_VECTORSUM
4817|LINA-BPM061|LINA-BPM061:Bpm.ELLIPTICITY
4817|LINA-BPM061|LINA-BPM061:Bpm.PHA_DIFF_X1
4817|LINA-BPM061|LINA-BPM061:Bpm.PHA_DIFF_X2
4817|LINA-BPM061|LINA-BPM061:Bpm.PHA_DIFF_Y1
4817|LINA-BPM061|LINA-BPM061:Bpm.PHA_DIFF_Y2
4817|LINA-BPM061|LINA-BPM061:Bpm.PHA_REF
4817|LINA-BPM061|LINA-BPM061:Bpm.PHA_VECTORSUM
4817|LINA-BPM061|LINA-BPM061:Bpm.POSITION_X
4817|LINA-BPM061|LINA-BPM061:Bpm.POSITION_Y
4817|LINA-BPM061|LINA-BPM061:Bpm.REF_SEL
4817|LINA-BPM071|LINA-BPM071:Bpm.AMPX1
4817|LINA-BPM071|LINA-BPM071:Bpm.AMPX2
4817|LINA-BPM071|LINA-BPM071:Bpm.AMPY1
4817|LINA-BPM071|LINA-BPM071:Bpm.AMPY2
4817|LINA-BPM071|LINA-BPM071:Bpm.AMP_REF
4817|LINA-BPM071|LINA-BPM071:Bpm.AMP_VECTORSUM
4817|LINA-BPM071|LINA-BPM071:Bpm.ELLIPTICITY
4817|LINA-BPM071|LINA-BPM071:Bpm.PHA_DIFF_X1
4817|LINA-BPM071|LINA-BPM071:Bpm.PHA_DIFF_X2
4817|LINA-BPM071|LINA-BPM071:Bpm.PHA_DIFF_Y1
4817|LINA-BPM071|LINA-BPM071:Bpm.PHA_DIFF_Y2
4817|LINA-BPM071|LINA-BPM071:Bpm.PHA_REF
4817|LINA-BPM071|LINA-BPM071:Bpm.PHA_VECTORSUM
4817|LINA-BPM071|LINA-BPM071:Bpm.POSITION_X
4817|LINA-BPM071|LINA-BPM071:Bpm.POSITION_Y
4817|LINA-BPM071|LINA-BPM071:Bpm.REF_SEL
4817|LINA-BPM081|LINA-BPM081:Bpm.AMPX1
4817|LINA-BPM081|LINA-BPM081:Bpm.AMPX2
4817|LINA-BPM081|LINA-BPM081:Bpm.AMPY1
4817|LINA-BPM081|LINA-BPM081:Bpm.AMPY2
4817|LINA-BPM081|LINA-BPM081:Bpm.AMP_REF
4817|LINA-BPM081|LINA-BPM081:Bpm.AMP_VECTORSUM
4817|LINA-BPM081|LINA-BPM081:Bpm.ELLIPTICITY
4817|LINA-BPM081|LINA-BPM081:Bpm.PHA_DIFF_X1
4817|LINA-BPM081|LINA-BPM081:Bpm.PHA_DIFF_X2
4817|LINA-BPM081|LINA-BPM081:Bpm.PHA_DIFF_Y1
4817|LINA-BPM081|LINA-BPM081:Bpm.PHA_DIFF_Y2
4817|LINA-BPM081|LINA-BPM081:Bpm.PHA_REF
4817|LINA-BPM081|LINA-BPM081:Bpm.PHA_VECTORSUM
4817|LINA-BPM081|LINA-BPM081:Bpm.POSITION_X
4817|LINA-BPM081|LINA-BPM081:Bpm.POSITION_Y
4817|LINA-BPM081|LINA-BPM081:Bpm.REF_SEL
4817|LINA-BPM091|LINA-BPM091:Bpm.AMPX1
4817|LINA-BPM091|LINA-BPM091:Bpm.AMPX2
4817|LINA-BPM091|LINA-BPM091:Bpm.AMPY1
4817|LINA-BPM091|LINA-BPM091:Bpm.AMPY2
4817|LINA-BPM091|LINA-BPM091:Bpm.AMP_REF
4817|LINA-BPM091|LINA-BPM091:Bpm.AMP_VECTORSUM
4817|LINA-BPM091|LINA-BPM091:Bpm.ELLIPTICITY
4817|LINA-BPM091|LINA-BPM091:Bpm.PHA_DIFF_X1
4817|LINA-BPM091|LINA-BPM091:Bpm.PHA_DIFF_X2
4817|LINA-BPM091|LINA-BPM091:Bpm.PHA_DIFF_Y1
4817|LINA-BPM091|LINA-BPM091:Bpm.PHA_DIFF_Y2
4817|LINA-BPM091|LINA-BPM091:Bpm.PHA_REF
4817|LINA-BPM091|LINA-BPM091:Bpm.PHA_VECTORSUM
4817|LINA-BPM091|LINA-BPM091:Bpm.POSITION_X
4817|LINA-BPM091|LINA-BPM091:Bpm.POSITION_Y
4817|LINA-BPM091|LINA-BPM091:Bpm.REF_SEL
4817|LINA-BPM101|LINA-BPM101:Bpm.AMPX1
4817|LINA-BPM101|LINA-BPM101:Bpm.AMPX2
4817|LINA-BPM101|LINA-BPM101:Bpm.AMPY1
4817|LINA-BPM101|LINA-BPM101:Bpm.AMPY2
4817|LINA-BPM101|LINA-BPM101:Bpm.AMP_REF
4817|LINA-BPM101|LINA-BPM101:Bpm.AMP_VECTORSUM
4817|LINA-BPM101|LINA-BPM101:Bpm.ELLIPTICITY
4817|LINA-BPM101|LINA-BPM101:Bpm.PHA_DIFF_X1
4817|LINA-BPM101|LINA-BPM101:Bpm.PHA_DIFF_X2
4817|LINA-BPM101|LINA-BPM101:Bpm.PHA_DIFF_Y1
4817|LINA-BPM101|LINA-BPM101:Bpm.PHA_DIFF_Y2
4817|LINA-BPM101|LINA-BPM101:Bpm.PHA_REF
4817|LINA-BPM101|LINA-BPM101:Bpm.PHA_VECTORSUM
4817|LINA-BPM101|LINA-BPM101:Bpm.POSITION_X
4817|LINA-BPM101|LINA-BPM101:Bpm.POSITION_Y
4817|LINA-BPM101|LINA-BPM101:Bpm.REF_SEL
4817|LINA-BPM111|LINA-BPM111:Bpm.AMPX1
4817|LINA-BPM111|LINA-BPM111:Bpm.AMPX2
4817|LINA-BPM111|LINA-BPM111:Bpm.AMPY1
4817|LINA-BPM111|LINA-BPM111:Bpm.AMPY2
4817|LINA-BPM111|LINA-BPM111:Bpm.AMP_REF
4817|LINA-BPM111|LINA-BPM111:Bpm.AMP_VECTORSUM
4817|LINA-BPM111|LINA-BPM111:Bpm.ELLIPTICITY
4817|LINA-BPM111|LINA-BPM111:Bpm.PHA_DIFF_X1
4817|LINA-BPM111|LINA-BPM111:Bpm.PHA_DIFF_X2
4817|LINA-BPM111|LINA-BPM111:Bpm.PHA_DIFF_Y1
4817|LINA-BPM111|LINA-BPM111:Bpm.PHA_DIFF_Y2
4817|LINA-BPM111|LINA-BPM111:Bpm.PHA_REF
4817|LINA-BPM111|LINA-BPM111:Bpm.PHA_VECTORSUM
4817|LINA-BPM111|LINA-BPM111:Bpm.POSITION_X
4817|LINA-BPM111|LINA-BPM111:Bpm.POSITION_Y
4817|LINA-BPM111|LINA-BPM111:Bpm.REF_SEL
4817|LINA-BPM121|LINA-BPM121:Bpm.AMPX1
4817|LINA-BPM121|LINA-BPM121:Bpm.AMPX2
4817|LINA-BPM121|LINA-BPM121:Bpm.AMPY1
4817|LINA-BPM121|LINA-BPM121:Bpm.AMPY2
4817|LINA-BPM121|LINA-BPM121:Bpm.AMP_REF
4817|LINA-BPM121|LINA-BPM121:Bpm.AMP_VECTORSUM
4817|LINA-BPM121|LINA-BPM121:Bpm.ELLIPTICITY
4817|LINA-BPM121|LINA-BPM121:Bpm.PHA_DIFF_X1
4817|LINA-BPM121|LINA-BPM121:Bpm.PHA_DIFF_X2
4817|LINA-BPM121|LINA-BPM121:Bpm.PHA_DIFF_Y1
4817|LINA-BPM121|LINA-BPM121:Bpm.PHA_DIFF_Y2
4817|LINA-BPM121|LINA-BPM121:Bpm.PHA_REF
4817|LINA-BPM121|LINA-BPM121:Bpm.PHA_VECTORSUM
4817|LINA-BPM121|LINA-BPM121:Bpm.POSITION_X
4817|LINA-BPM121|LINA-BPM121:Bpm.POSITION_Y
4817|LINA-BPM121|LINA-BPM121:Bpm.REF_SEL
4817|LINA-BPMCALIB|LINA-BPM-CALIB:LectureRefH1
4817|LINA-BPMCALIB|LINA-BPM-CALIB:LectureRefH2
4817|LINA-BPMCALIB|LINA-BPM-CALIB:LectureRefRF
4817|LINA-BPMCALIB|LINA-BPM-CALIB:LectureTemp1
4817|LINA-BPMCALIB|LINA-BPM-CALIB:LectureTemp2
4817|LINA-BPMCALIB|LINA-BPM-CALIB:LectureTemp3
4817|LINA-BPMCALIB|LINA-BPM-CALIB:LectureTension12V
4817|LINA-VIDE|LINA-CMA01-EV1:JP1Mes
4817|LINA-VIDE|LINA-CMA01-EV1:JS1Mes
4817|LINA-VIDE|LINA-CMA02-EV1:JP1Mes
4817|LINA-VIDE|LINA-CMA02-EV1:JS1Mes
4817|LINA-VIDE|LINA-CMA03-EV1:JP1Mes
4817|LINA-VIDE|LINA-CMA03-EV1:JS1Mes
4817|LINA-VIDE|LINA-CMA04-EV1:JP1Mes
4817|LINA-VIDE|LINA-CMA04-EV1:JS1Mes
4817|LINA-VIDE|LINA-CMA05-EV1:JP1Mes
4817|LINA-VIDE|LINA-CMA05-EV1:JS1Mes
4817|LINA-VIDE|LINA-CMA06-EV1:JP1Mes
4817|LINA-VIDE|LINA-CMA06-EV1:JS1Mes
4817|LINA-VIDE|LINA-CMA07-EV1:JP1Mes
4817|LINA-VIDE|LINA-CMA07-EV1:JS1Mes
4817|LINA-VIDE|LINA-CMA08-EV1:JP1Mes
4817|LINA-VIDE|LINA-CMA08-EV1:JS1Mes
4817|LINA-VIDE|LINA-CMA09-EV1:JP1Mes
4817|LINA-VIDE|LINA-CMA09-EV1:JS1Mes
4817|LINA-VIDE|LINA-CMA10-EV1:JP1Mes
4817|LINA-VIDE|LINA-CMA10-EV1:JS1Mes
4817|LINA-VIDE|LINA-CMA11-EV1:JP1Mes
4817|LINA-VIDE|LINA-CMA11-EV1:JS1Mes
4817|LINA-VIDE|LINA-CMA12-EV1:JP1Mes
4817|LINA-VIDE|LINA-CMA12-EV1:JS1Mes
4817|LINA-VIDE|LINA-SC01-EV1:JP1Mes
4817|LINA-VIDE|LINA-SC01-EV1:JS1Mes
4817|LINA-VIDE|LINA-SC02-EV1:JP1Mes
4817|LINA-VIDE|LINA-SC02-EV1:JS1Mes
4817|LINA-VIDE|LINA-SC03-EV1:JP1Mes
4817|LINA-VIDE|LINA-SC03-EV1:JS1Mes
4817|LINA-VIDE|LINA-SC04-EV1:JP1Mes
4817|LINA-VIDE|LINA-SC04-EV1:JS1Mes
4817|LINA-VIDE|LINA-SC05-EV1:JP1Mes
4817|LINA-VIDE|LINA-SC05-EV1:JS1Mes
4817|LINA-VIDE|LINA-SC06-EV1:JP1Mes
4817|LINA-VIDE|LINA-SC06-EV1:JS1Mes
4817|LINA-VIDE|LINA-SC07-EV1:JP1Mes
4817|LINA-VIDE|LINA-SC07-EV1:JS1Mes
4817|LINA-VIDE|LINA-SC08-EV1:JP1Mes
4817|LINA-VIDE|LINA-SC08-EV1:JS1Mes
